23,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
23,3,314.4,0.0,389.65,113.74,1,1,1.0
23,4,425.08,97.89,212.02000000000004,89.39999999999999,1,1,1.0
23,5,13.49,204.21,215.01,143.59,1,1,1.0
24,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
24,3,314.4,0.0,389.28,113.74,1,1,1.0
24,4,401.9,95.96,197.61,81.74,1,1,1.0
24,5,35.7,216.7,226.54000000000002,153.3,1,1,1.0
25,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
25,3,314.4,0.0,388.90999999999997,113.74,1,1,1.0
25,4,375.88,89.21,194.72000000000003,81.74,1,1,1.0
25,5,60.76,227.3,236.14,161.0,1,1,1.0
26,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
26,3,314.4,0.0,388.5400000000001,113.74,1,1,1.0
26,4,353.71,86.32,187.95,81.74000000000001,1,1,1.0
26,5,86.79,238.87,253.51,168.73000000000002,1,1,1.0
27,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
27,3,314.4,0.0,388.1700000000001,113.74,1,1,1.0
27,4,330.6,77.65,180.2,81.73999999999998,1,1,1.0
27,5,112.8,248.5,273.8,184.2,1,1,1.0
28,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
28,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
28,4,307.5,72.8,177.27999999999997,81.8,1,1,1.0
28,5,141.7,261.0,296.0,199.7,1,1,1.0
29,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
29,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
29,4,285.33,73.76,169.57,74.14,1,1,1.0
29,5,177.4,273.5,312.35,209.37,1,1,1.0
29,6,916.74,178.12,43.25999999999999,73.25,1,1,1.0
30,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
30,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
30,4,271.84,68.94,160.86,74.14000000000001,1,1,1.0
30,5,215.0,288.9,340.28999999999996,229.63,1,1,1.0
30,6,863.7,174.3,96.29999999999995,70.29999999999998,1,1,1.0
31,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
31,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
31,4,246.78,64.12,160.85999999999999,74.13999999999999,1,1,1.0
31,5,256.4,309.2,370.22,230.8,1,1,1.0
31,6,818.4,159.8,141.60000000000002,81.89999999999998,1,1,1.0
32,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
32,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
32,4,232.3,59.31,151.24,74.13,1,1,1.0
32,5,300.77,324.63,391.4,215.37,1,1,1.0
32,6,773.1,142.5,186.89999999999998,99.19999999999999,1,1,1.0
33,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
33,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
33,4,211.1,62.2,149.31000000000003,64.5,1,1,1.0
33,5,351.86,343.9,419.36,196.10000000000002,1,1,1.0
33,6,730.7,130.0,229.29999999999995,111.69999999999999,1,1,1.0
34,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
34,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
34,4,195.68,60.27,146.42000000000002,64.5,1,1,1.0
34,5,411.6,366.1,442.51,172.93999999999994,1,1,1.0
34,6,689.3,122.29,248.5,111.7,1,1,1.0
35,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
35,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
35,4,184.11,53.53,137.78999999999996,64.5,1,1,1.0
35,5,475.2,393.1,436.75000000000006,146.89999999999998,1,1,1.0
35,6,647.85,116.51,240.75,103.99,1,1,1.0
36,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
36,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
36,4,164.83,51.6,137.79,64.5,1,1,1.0
36,5,540.77,420.06,405.88,119.94,1,1,1.0
36,6,613.15,111.69,224.35000000000002,100.11000000000001,1,1,1.0
37,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
37,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
37,4,153.3,49.67,132.89999999999998,63.53,1,1,1.0
37,5,624.63,450.9,335.37,89.10000000000002,1,1,1.0
37,6,577.5,103.01,218.54999999999995,100.11999999999999,1,1,1.0
38,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
38,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
38,4,141.73,46.8,122.27000000000001,60.60000000000001,1,1,1.0
38,5,721.03,477.9,238.97000000000003,62.10000000000002,1,1,1.0
38,6,543.76,97.23,205.03999999999996,92.36999999999999,1,1,1.0
39,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
39,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
39,4,126.31,44.87,122.27000000000001,60.6,1,1,1.0
39,5,843.4,517.4,116.60000000000002,22.600000000000023,1,1,1.0
39,6,512.92,90.48,205.04000000000008,92.42,1,1,1.0
40,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
40,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
40,4,117.64,42.94,118.36,56.760000000000005,1,1,1.0
40,6,483.04,85.66,193.45999999999998,88.53999999999999,1,1,1.0
41,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
41,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
41,4,103.18,42.94,114.51999999999998,56.760000000000005,1,1,1.0
41,6,450.27,81.81,193.46000000000004,88.53,1,1,1.0
42,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
42,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
42,4,89.68,37.16,114.53,56.760000000000005,1,1,1.0
42,6,425.21,78.0,179.99000000000007,80.80000000000001,1,1,1.0
43,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
43,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
43,4,79.08,36.2,109.72000000000001,56.75,1,1,1.0
43,6,399.18,74.14,174.21999999999997,78.86,1,1,1.0
44,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
44,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
44,4,62.7,33.31,109.71,56.75,1,1,1.0
44,6,373.16,70.29,166.54000000000002,76.90999999999998,1,1,1.0
45,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
45,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
45,4,54.98,32.34,109.72,56.75999999999999,1,1,1.0
45,6,349.06,62.58,160.74,76.91000000000001,1,1,1.0
46,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
46,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
46,4,43.42,35.23,106.80999999999999,52.86000000000001,1,1,1.0
46,6,324.0,61.61,156.89999999999998,72.08999999999999,1,1,1.0
47,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
47,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
47,4,27.03,30.41,106.81,52.86,1,1,1.0
47,6,306.65,58.72,149.15000000000003,72.09,1,1,1.0
48,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
48,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
48,4,23.2,29.45,98.11,52.86,1,1,1.0
48,6,286.4,58.7,143.38,67.28999999999999,1,1,1.0
49,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
49,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
49,4,12.6,25.59,98.11,52.86,1,1,1.0
49,6,266.2,53.88,138.5,67.28999999999999,1,1,1.0
50,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
50,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
50,4,5.85,27.52,98.11,49.980000000000004,1,1,1.0
50,6,244.03,50.99,138.49999999999997,67.28999999999999,1,1,1.0
51,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
51,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
51,4,1.03,24.63,90.42999999999999,49.980000000000004,1,1,1.0
51,6,228.61,47.1,134.69,65.4,1,1,1.0
52,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
52,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
52,4,1.03,21.7,76.97,47.099999999999994,1,1,1.0
52,6,211.26,42.31,123.13999999999999,65.39,1,1,1.0
53,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
53,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
53,4,1.03,19.8,68.37,49.0,1,1,1.0
53,6,198.73,42.31,118.37000000000003,65.39,1,1,1.0
54,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
54,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
54,4,1.03,19.8,57.769999999999996,49.0,1,1,1.0
54,6,184.27,42.31,118.36999999999998,59.59,1,1,1.0
55,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
55,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
55,4,1.03,19.8,48.07,45.10000000000001,1,1,1.0
55,6,166.92,38.46,118.37000000000003,59.580000000000005,1,1,1.0
56,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
56,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
56,4,1.03,19.8,39.37,42.3,1,1,1.0
56,6,154.4,36.53,108.72,59.59,1,1,1.0
57,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
57,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
57,4,1.03,19.8,31.67,41.3,1,1,1.0
57,6,138.98,40.39,108.72,53.81,1,1,1.0
58,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
58,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
58,4,1.03,19.8,21.07,38.400000000000006,1,1,1.0
58,6,128.38,38.46,108.72,53.809999999999995,1,1,1.0
59,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
59,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
59,4,1.03,19.8,17.169999999999998,38.400000000000006,1,1,1.0
59,6,111.03,35.57,108.72,53.809999999999995,1,1,1.0
60,2,97.68,0.0,213.83999999999997,64.78,1,1,1.0
60,3,314.4,0.0,387.80000000000007,113.74,1,1,1.0
60,4,1.03,19.8,7.569999999999999,38.400000000000006,1,1,1.0
60,6,99.5,34.6,100.97,53.82,1,1,1.0
